lat,lon
43.6576993254699,-65.5845889541016
43.6601831353165,-65.5845889541016
43.6626668424142,-65.5852755996094
43.6646537341128,-65.5873355361328
43.6661438597319,-65.5900821181641
43.6661438597319,-65.5935153457031
43.667633948361,-65.5969485732422
43.6701173472093,-65.59763521875
43.672600643307,-65.59763521875
43.6750838366536,-65.59763521875
43.6775669272489,-65.5983218642578
43.6785601347165,-65.6017550917969
43.6805465003306,-65.6038150283203
43.6820362313853,-65.6072482558594
43.6825328001833,-65.6106814833984
43.6850155825218,-65.6127414199219
43.6860086666863,-65.6161746474609
43.6870017344103,-65.619607875
43.6894843317929,-65.6202945205078
43.6919668264216,-65.6216678115234
43.6934562738769,-65.6230411025391
